,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
28,CreateNamespace,Grants permission to create an QuickSight namespace,Write,namespace*,,ds:CreateIdentityPoolDirectory
29,CreateNamespace,Grants permission to create an QuickSight namespace,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
30,CreateReader [permission only],Grants permission to provision Amazon QuickSight readers,Write,user*,,
31,CreateReader [permission only],Grants permission to provision Amazon QuickSight readers,Write,,aws:TagKeys  aws:RequestTag/${TagKey},
32,CreateTemplate,Grants permission to create a template,Write,template*,,
33,CreateTemplate,Grants permission to create a template,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
34,CreateTemplateAlias,Grants permission to create a template alias,Write,template*,,
35,CreateTemplateAlias,Grants permission to create a template alias,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
36,CreateTheme,Grants permission to create a theme,Write,theme*,,
37,CreateTheme,Grants permission to create a theme,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
38,CreateThemeAlias,Grants permission to create an alias for a theme version,Write,theme*,,
39,CreateThemeAlias,Grants permission to create an alias for a theme version,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
40,CreateUser [permission only],Grants permission to provision Amazon QuickSight authors and readers,Write,user*,,
41,CreateUser [permission only],Grants permission to provision Amazon QuickSight authors and readers,Write,,aws:TagKeys  aws:RequestTag/${TagKey},
42,CreateVPCConnection [permission only],Grants permission to create a VPC connection,Write,,,
43,DeleteAccountCustomization,Grants permission to delete an account customization for QuickSight account or namespace,Write,customization*,,
44,DeleteAnalysis,Grants permission to delete an analysis,Write,analysis*,,
45,DeleteCustomPermissions [permission only],Grants permission to delete a custom permissions resource,Permissions management,,,
46,DeleteDashboard,Grants permission to delete a QuickSight Dashboard,Write,dashboard*,,
47,DeleteDataSet,Grants permission to delete a dataset,Write,dataset*,,
48,DeleteDataSet,Grants permission to delete a dataset,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
49,DeleteDataSource,Grants permission to delete a data source,Write,datasource*,,
50,DeleteDataSource,Grants permission to delete a data source,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
51,DeleteEmailCustomizationTemplate [permission only],Grants permission to delete a QuickSight email customization template,Write,emailCustomizationTemplate*,,
52,DeleteFolder,Grants permission to delete a QuickSight Folder,Write,folder*,,
53,DeleteFolderMembership,"Grants permission to remove a QuickSight Dashboard, Analysis or Dataset from a QuickSight Folder",Write,folder*,,
54,DeleteFolderMembership,"Grants permission to remove a QuickSight Dashboard, Analysis or Dataset from a QuickSight Folder",Write,analysis,,
55,DeleteFolderMembership,"Grants permission to remove a QuickSight Dashboard, Analysis or Dataset from a QuickSight Folder",Write,dashboard,,
56,DeleteFolderMembership,"Grants permission to remove a QuickSight Dashboard, Analysis or Dataset from a QuickSight Folder",Write,dataset,,
