,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,BatchDetectDominantLanguage,Grants permission to detect the language or languages present in the list of text documents,Read,,,
1,BatchDetectEntities,"Grants permission to detect the named entities (""People"", ""Places"", ""Locations"", etc) within the given list of text documents",Read,,,
2,BatchDetectKeyPhrases,Grants permission to detect the phrases in the list of text documents that are most indicative of the content,Read,,,
3,BatchDetectSentiment,"Grants permission to detect the sentiment of a text in the list of documents (Positive, Negative, Neutral, or Mixed)",Read,,,
4,BatchDetectSyntax,"Grants permission to detect syntactic information (like Part of Speech, Tokens) in a list of text documents",Read,,,
5,ClassifyDocument,"Grants permission to create a new document classification request to analyze a single document in real-time, using a previously created and trained custom model and an endpoint",Read,document-classifier-endpoint*,,
6,ContainsPiiEntities,Grants permission to classify the personally identifiable information within given documents in real-time,Read,,,
7,CreateDocumentClassifier,Grants permission to create a new document classifier that you can use to categorize documents,Write,document-classifier*,,
8,CreateDocumentClassifier,Grants permission to create a new document classifier that you can use to categorize documents,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:ModelKmsKey  comprehend:OutputKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
9,CreateEndpoint,Grants permission to create a model-specific endpoint for synchronous inference for a previously trained custom model,Write,document-classifier*,,
10,CreateEndpoint,Grants permission to create a model-specific endpoint for synchronous inference for a previously trained custom model,Write,document-classifier-endpoint*,,
11,CreateEndpoint,Grants permission to create a model-specific endpoint for synchronous inference for a previously trained custom model,Write,entity-recognizer*,,
12,CreateEndpoint,Grants permission to create a model-specific endpoint for synchronous inference for a previously trained custom model,Write,entity-recognizer-endpoint*,,
13,CreateEndpoint,Grants permission to create a model-specific endpoint for synchronous inference for a previously trained custom model,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
14,CreateEntityRecognizer,Grants permission to create an entity recognizer using submitted files,Write,entity-recognizer*,,
15,CreateEntityRecognizer,Grants permission to create an entity recognizer using submitted files,Write,,aws:RequestTag/${TagKey}  aws:TagKeys  comprehend:VolumeKmsKey  comprehend:ModelKmsKey  comprehend:VpcSecurityGroupIds  comprehend:VpcSubnets,
16,DeleteDocumentClassifier,Grants permission to delete a previously created document classifier,Write,document-classifier*,,
17,DeleteEndpoint,Grants permission to delete a model-specific endpoint for a previously-trained custom model. All endpoints must be deleted in order for the model to be deleted,Write,document-classifier-endpoint*,,
18,DeleteEndpoint,Grants permission to delete a model-specific endpoint for a previously-trained custom model. All endpoints must be deleted in order for the model to be deleted,Write,entity-recognizer-endpoint*,,
19,DeleteEntityRecognizer,Grants permission to delete a submitted entity recognizer,Write,entity-recognizer*,,
20,DeleteResourcePolicy,Grants permission to remove policy on resource,Write,document-classifier*,,
21,DeleteResourcePolicy,Grants permission to remove policy on resource,Write,entity-recognizer*,,
22,DescribeDocumentClassificationJob,Grants permission to get the properties associated with a document classification job,Read,document-classification-job*,,
23,DescribeDocumentClassifier,Grants permission to get the properties associated with a document classifier,Read,document-classifier*,,
24,DescribeDominantLanguageDetectionJob,Grants permission to get the properties associated with a dominant language detection job,Read,dominant-language-detection-job*,,
25,DescribeEndpoint,Grants permission to get the properties associated with a specific endpoint. Use this operation to get the status of an endpoint,Read,document-classifier-endpoint*,,
26,DescribeEndpoint,Grants permission to get the properties associated with a specific endpoint. Use this operation to get the status of an endpoint,Read,entity-recognizer-endpoint*,,
27,DescribeEntitiesDetectionJob,Grants permission to get the properties associated with an entities detection job,Read,entities-detection-job*,,
28,DescribeEntityRecognizer,"Grants permission to provide details about an entity recognizer including status, S3 buckets containing training data, recognizer metadata, metrics, and so on",Read,entity-recognizer*,,
29,DescribeEventsDetectionJob,Grants permission to get the properties associated with an Events detection job,Read,events-detection-job*,,
30,DescribeKeyPhrasesDetectionJob,Grants permission to get the properties associated with a key phrases detection job,Read,key-phrases-detection-job*,,
31,DescribePiiEntitiesDetectionJob,Grants permission to get the properties associated with a PII entities detection job,Read,pii-entities-detection-job*,,
32,DescribeResourcePolicy,Grants permission to read attached policy on resource,Read,document-classifier*,,
33,DescribeResourcePolicy,Grants permission to read attached policy on resource,Read,entity-recognizer*,,
34,DescribeSentimentDetectionJob,Grants permission to get the properties associated with a sentiment detection job,Read,sentiment-detection-job*,,
35,DescribeTargetedSentimentDetectionJob,Grants permission to get the properties associated with a targeted sentiment detection job,Read,targeted-sentiment-detection-job*,,
36,DescribeTopicsDetectionJob,Grants permission to get the properties associated with a topic detection job,Read,topics-detection-job*,,
37,DetectDominantLanguage,Grants permission to detect the language or languages present in the text,Read,,,
38,DetectEntities,"Grants permission to detect the named entities (""People"", ""Places"", ""Locations"", etc) within the given text document",Read,entity-recognizer-endpoint,,
39,DetectKeyPhrases,Grants permission to detect the phrases in the text that are most indicative of the content,Read,,,
40,DetectPiiEntities,"Grants permission to detect the personally identifiable information entities (""Name"", ""SSN"", ""PIN"", etc) within the given text document",Read,,,
41,DetectSentiment,"Grants permission to detect the sentiment of a text in a document (Positive, Negative, Neutral, or Mixed)",Read,,,
42,DetectSyntax,"Grants permission to detect syntactic information (like Part of Speech, Tokens) in a text document",Read,,,
