,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
0,AssociateAwsAccountWithPartnerAccount,Grants permission to link partner accounts with Aws account,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
1,AssociateMulticastGroupWithFuotaTask,Grants permission to associate the MulticastGroup with FuotaTask,Write,FuotaTask*,,
2,AssociateMulticastGroupWithFuotaTask,Grants permission to associate the MulticastGroup with FuotaTask,Write,MulticastGroup*,,
3,AssociateWirelessDeviceWithFuotaTask,Grants permission to associate the wireless device with FuotaTask,Write,FuotaTask*,,
4,AssociateWirelessDeviceWithFuotaTask,Grants permission to associate the wireless device with FuotaTask,Write,WirelessDevice*,,
5,AssociateWirelessDeviceWithMulticastGroup,Grants permission to associate the WirelessDevice with MulticastGroup,Write,MulticastGroup*,,
6,AssociateWirelessDeviceWithMulticastGroup,Grants permission to associate the WirelessDevice with MulticastGroup,Write,WirelessDevice*,,
7,AssociateWirelessDeviceWithThing,Grants permission to associate the wireless device with AWS IoT thing for a given wirelessDeviceId,Write,WirelessDevice*,,iot:DescribeThing
8,AssociateWirelessDeviceWithThing,Grants permission to associate the wireless device with AWS IoT thing for a given wirelessDeviceId,Write,thing*,,
9,AssociateWirelessGatewayWithCertificate,Grants permission to associate a WirelessGateway with the IoT Core Identity certificate,Write,WirelessGateway*,,
10,AssociateWirelessGatewayWithCertificate,Grants permission to associate a WirelessGateway with the IoT Core Identity certificate,Write,cert*,,
11,AssociateWirelessGatewayWithThing,Grants permission to associate the wireless gateway with AWS IoT thing for a given wirelessGatewayId,Write,WirelessGateway*,,iot:DescribeThing
12,AssociateWirelessGatewayWithThing,Grants permission to associate the wireless gateway with AWS IoT thing for a given wirelessGatewayId,Write,thing*,,
13,CancelMulticastGroupSession,Grants permission to cancel the MulticastGroup session,Write,MulticastGroup*,,
14,CreateDestination,Grants permission to create a Destination resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
15,CreateDeviceProfile,Grants permission to create a DeviceProfile resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
16,CreateFuotaTask,Grants permission to create a FuotaTask resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
17,CreateMulticastGroup,Grants permission to create a MulticastGroup resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
18,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,WirelessDevice*,,
19,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,WirelessGateway*,,
20,CreateNetworkAnalyzerConfiguration,Grants permission to create a NetworkAnalyzerConfiguration resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
21,CreateServiceProfile,Grants permission to create a ServiceProfile resource,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
