,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
101,GetContainerServiceMetricData,Grants permission to view the data points of a specific metric of your Amazon Lightsail container service,Read,,,
102,GetContainerServicePowers,Grants permission to view the list of powers that can be specified for your Amazon Lightsail container services,Read,,,
103,GetContainerServices,Grants permission to view information about one or more of your Amazon Lightsail container services,Read,,,
104,GetDisk,Grants permission to get information about a disk,Read,Disk*,,
105,GetDiskSnapshot,Grants permission to get information about a disk snapshot,Read,Disk*,,
106,GetDiskSnapshots,Grants permission to get information about all disk snapshots,Read,Disk*,,
107,GetDisks,Grants permission to get information about all disks,Read,,,
108,GetDistributionBundles,Grants permission to view the list of bundles that can be applied to you Amazon Lightsail content delivery network (CDN) distributions,Read,,,
109,GetDistributionLatestCacheReset,Grants permission to view the timestamp and status of the last cache reset of a specific Amazon Lightsail content delivery network (CDN) distribution,Read,,,
110,GetDistributionMetricData,Grants permission to view the data points of a specific metric for an Amazon Lightsail content delivery network (CDN) distribution,Read,,,
111,GetDistributions,Grants permission to view information about one or more of your Amazon Lightsail content delivery network (CDN) distributions,Read,,,
112,GetDomain,Grants permission to get DNS records for a domain resource,Read,Domain*,,
113,GetDomains,Grants permission to get DNS records for all domain resources,Read,Domain*,,
114,GetExportSnapshotRecords,Grants permission to get information about all records of exported Amazon Lightsail snapshots to Amazon EC2,Read,ExportSnapshotRecord*,,
115,GetInstance,Grants permission to get information about an instance,Read,Instance*,,
116,GetInstanceAccessDetails,Grants permission to get temporary keys you can use to authenticate and connect to an instance,Write,Instance*,,
117,GetInstanceMetricData,Grants permission to get the data points for the specified metric of an instance,Read,Instance*,,
118,GetInstancePortStates,Grants permission to get the port states of an instance,Read,Instance*,,
119,GetInstanceSnapshot,Grants permission to get information about an instance snapshot,Read,InstanceSnapshot*,,
120,GetInstanceSnapshots,Grants permission to get information about all instance snapshots,Read,InstanceSnapshot*,,
121,GetInstanceState,Grants permission to get the state of an instance,Read,Instance*,,
122,GetInstances,Grants permission to get information about all instances,Read,Instance*,,
123,GetKeyPair,Grants permission to get information about a key pair,Read,KeyPair*,,
124,GetKeyPairs,Grants permission to get information about all key pairs,Read,KeyPair*,,
125,GetLoadBalancer,Grants permision to get information about a load balancer,Read,LoadBalancer*,,
126,GetLoadBalancerMetricData,Grants permission to get the data points for the specified metric of a load balancer,Read,LoadBalancer*,,
127,GetLoadBalancerTlsCertificates,Grants permission to get information about a load balancer's TLS certificates,Read,LoadBalancer*,,
128,GetLoadBalancers,Grants permission to get information about load balancers,Read,LoadBalancer*,,
129,GetOperation,"Grants permission to get information about an operation. Operations include events such as when you create an instance, allocate a static IP, attach a static IP, and so on",Read,,,
130,GetOperations,"Grants permission to get information about all operations. Operations include events such as when you create an instance, allocate a static IP, attach a static IP, and so on",Read,,,
131,GetOperationsForResource,Grants permission to get operations for a resource,Read,Domain,,
132,GetOperationsForResource,Grants permission to get operations for a resource,Read,Instance,,
133,GetOperationsForResource,Grants permission to get operations for a resource,Read,InstanceSnapshot,,
134,GetOperationsForResource,Grants permission to get operations for a resource,Read,KeyPair,,
135,GetOperationsForResource,Grants permission to get operations for a resource,Read,StaticIp,,
136,GetRegions,Grants permission to get a list of all valid AWS Regions for Amazon Lightsail,Read,,,
137,GetRelationalDatabase,Grants permission to get information about a relational database,Read,RelationalDatabase*,,
138,GetRelationalDatabaseBlueprints,"Grants permission to get a list of relational database images, or blueprints. You can use a blueprint to create a new database running a specific database engine. The database engine that runs on your database depends on the blueprint you define when creating the relational database",Read,,,
139,GetRelationalDatabaseBundles,"Grants permission to get a list of relational database bundles. You can use a bundle to create a new database with a set of performance specifications, such as CPU count, disk size, RAM size, network transfer allowance, and standard of high availability. The cost of your database depends on the bundle you define when creating the relational database",Read,,,
140,GetRelationalDatabaseEvents,Grants permission to get events for a relational database,Read,,,
141,GetRelationalDatabaseLogEvents,Grants permission to get events for the specified log stream of a relational database,Read,,,
142,GetRelationalDatabaseLogStreams,Grants permission to get the log streams available for a relational database,Read,,,
143,GetRelationalDatabaseMasterUserPassword,Grants permission to get the master user password of a relational database,Write,,,
144,GetRelationalDatabaseMetricData,Grants permission to get the data points for the specified metric of a relational database,Read,,,
145,GetRelationalDatabaseParameters,Grants permission to get the parameters of a relational database,Read,,,
146,GetRelationalDatabaseSnapshot,Grants permission to get information about a relational database snapshot,Read,RelationalDatabase*,,
147,GetRelationalDatabaseSnapshots,Grants permission to get information about all relational database snapshots,Read,RelationalDatabase*,,
148,GetRelationalDatabases,Grants permission to get information about all relational databases,Read,RelationalDatabase*,,
149,GetStaticIp,Grants permission to get information about a static IP,Read,StaticIp*,,
150,GetStaticIps,Grants permission to get information about all static IPs,Read,StaticIp*,,
151,ImportKeyPair,Grants permission to import a public key from a key pair,Write,KeyPair*,,
152,IsVpcPeered,Grants permission to get a boolean value indicating whether the Amazon Lightsail virtual private cloud (VPC) is peered,Read,,,
153,OpenInstancePublicPorts,"Grants permission to add, or open a public port of an instance",Write,Instance*,,
154,PeerVpc,Grants permission to try to peer the Amazon Lightsail virtual private cloud (VPC) with the default VPC,Write,,,
155,PutAlarm,"Grants permission to creates or update an alarm, and associate it with the specified metric",Write,Alarm*,,
156,PutInstancePublicPorts,"Grants permission to set the specified open ports for an instance, and closes all ports for every protocol not included in the request",Write,Instance*,,
157,RebootInstance,Grants permission to reboot an instance that is in a running state,Write,Instance*,,
158,RebootRelationalDatabase,Grants permission to reboot a relational database that is in a running state,Write,RelationalDatabase*,,
159,RegisterContainerImage,Grants permission to register a container image to your Amazon Lightsail container service,Write,ContainerService*,,
160,ReleaseStaticIp,Grants permission to delete a static IP,Write,StaticIp*,,
161,ResetDistributionCache,Grants permission to delete currently cached content from your Amazon Lightsail content delivery network (CDN) distribution,Write,Distribution*,,
162,SendContactMethodVerification,Grants permission to send a verification request to an email contact method to ensure it's owned by the requester,Write,ContactMethod*,,
163,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,Distribution,,
164,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,Instance,,
165,SetIpAddressType,Grants permission to set the IP address type for a Amazon Lightsail resource,Write,LoadBalancer,,
166,SetResourceAccessForBucket,Grants permission to set the Amazon Lightsail resources that can access the specified Amazon Lightsail bucket,Write,Bucket*,,
167,SetResourceAccessForBucket,Grants permission to set the Amazon Lightsail resources that can access the specified Amazon Lightsail bucket,Write,Instance*,,
168,StartInstance,Grants permission to start an instance that is in a stopped state,Write,Instance*,,
169,StartRelationalDatabase,Grants permission to start a relational database that is in a stopped state,Write,RelationalDatabase*,,
