,Actions,Description,Access level,Resource types (*required),Condition keys,Dependent actions
34,CreateTapeWithBarcode,Grants permission to create a virtual tape by using your own barcode,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
35,CreateTapes,Grants permission to create one or more virtual tapes. You write data to the virtual tapes and then archive the tapes,Write,gateway*,,
36,CreateTapes,Grants permission to create one or more virtual tapes. You write data to the virtual tapes and then archive the tapes,Write,tapepool*,,
37,CreateTapes,Grants permission to create one or more virtual tapes. You write data to the virtual tapes and then archive the tapes,Write,,aws:RequestTag/${TagKey}  aws:TagKeys,
38,DeleteAutomaticTapeCreationPolicy,Grants permission to delete the automatic tape creation policy configured on a gateway-VTL,Write,gateway*,,
39,DeleteBandwidthRateLimit,Grants permission to delete the bandwidth rate limits of a gateway,Write,gateway*,,
40,DeleteChapCredentials,Grants permission to delete Challenge-Handshake Authentication Protocol (CHAP) credentials for a specified iSCSI target and initiator pair,Write,target*,,
41,DeleteFileShare,Grants permission to delete a file share from a file gateway,Write,share*,,
42,DeleteGateway,Grants permission to delete a gateway,Write,gateway*,,
43,DeleteSnapshotSchedule,Grants permission to delete a snapshot of a volume,Write,volume*,,
44,DeleteTape,Grants permission to delete the specified virtual tape,Write,gateway*,,
45,DeleteTape,Grants permission to delete the specified virtual tape,Write,tape*,,
46,DeleteTapeArchive,Grants permission to delete the specified virtual tape from the virtual tape shelf (VTS),Write,,,
47,DeleteTapePool,Grants permission to delete the specified tape pool,Write,tapepool*,,
48,DeleteVolume,Grants permission to delete the specified gateway volume that you previously created using the CreateCachediSCSIVolume or CreateStorediSCSIVolume API,Write,volume*,,
49,DescribeAvailabilityMonitorTest,Grants permission to get the information about the most recent high availability monitoring test that was performed on the gateway,Read,gateway*,,
50,DescribeBandwidthRateLimit,Grants permission to get the bandwidth rate limits of a gateway,Read,gateway*,,
51,DescribeBandwidthRateLimitSchedule,Grants permission to get the bandwidth rate limit schedule of a gateway,Read,gateway*,,
52,DescribeCache,Grants permission to get information about the cache of a gateway. This operation is supported only for the gateway-cached volume architecture,Read,gateway*,,
53,DescribeCachediSCSIVolumes,Grants permission to get a description of the gateway volumes specified in the request. This operation is supported only for the gateway-cached volume architecture,Read,volume*,,
54,DescribeChapCredentials,"Grants permission to get an array of Challenge-Handshake Authentication Protocol (CHAP) credentials information for a specified iSCSI target, one for each target-initiator pair",Read,target*,,
55,DescribeFileSystemAssociations,Grants permission to get a description for one or more file system associations,Read,fs-association*,,
56,DescribeGatewayInformation,"Grants permission to get metadata about a gateway such as its name, network interfaces, configured time zone, and the state (whether the gateway is running or not)",Read,gateway*,,
57,DescribeMaintenanceStartTime,Grants permission to get your gateway's weekly maintenance start time including the day and time of the week,Read,gateway*,,
58,DescribeNFSFileShares,Grants permission to get a description for one or more file shares from a file gateway,Read,share*,,
59,DescribeSMBFileShares,Grants permission to get a description for one or more file shares from a file gateway,Read,share*,,
60,DescribeSMBSettings,Grants permission to get a description of a Server Message Block (SMB) file share settings from a file gateway,Read,gateway*,,
61,DescribeSnapshotSchedule,Grants permission to describe the snapshot schedule for the specified gateway volume,Read,volume*,,
62,DescribeStorediSCSIVolumes,Grants permission to get the description of the gateway volumes specified in the request,Read,volume*,,
63,DescribeTapeArchives,Grants permission to get a description of specified virtual tapes in the virtual tape shelf (VTS),Read,,,
64,DescribeTapeRecoveryPoints,Grants permission to get a list of virtual tape recovery points that are available for the specified gateway-VTL,Read,gateway*,,
65,DescribeTapes,Grants permission to get a description of the specified Amazon Resource Name (ARN) of virtual tapes,Read,gateway*,,
66,DescribeUploadBuffer,Grants permission to get information about the upload buffer of a gateway,Read,gateway*,,
67,DescribeVTLDevices,Grants permission to get a description of virtual tape library (VTL) devices for the specified gateway,Read,gateway*,,
68,DescribeWorkingStorage,Grants permission to get information about the working storage of a gateway,Read,gateway*,,
69,DetachVolume,Grants permission to disconnect a volume from an iSCSI connection and then detaches the volume from the specified gateway,Write,volume*,,
70,DisableGateway,Grants permission to disable a gateway when the gateway is no longer functioning,Write,gateway*,,
71,DisassociateFileSystem,Grants permission to disassociate an Amazon FSx file system from an Amazon FSx file gateway,Write,fs-association*,,
72,JoinDomain,Grants permission to enable you to join an Active Directory Domain,Write,gateway*,,
73,ListAutomaticTapeCreationPolicies,Grants permission to list the automatic tape creation policies configured on the specified gateway-VTL or all gateway-VTLs owned by your account,List,gateway*,,
74,ListFileShares,"Grants permission to get a list of the file shares for a specific file gateway, or the list of file shares that belong to the calling user account",List,gateway*,,
75,ListFileSystemAssociations,Grants permission to get a list of the file system associations for the specified gateway,List,gateway*,,
76,ListGateways,Grants permission to list gateways owned by an AWS account in a region specified in the request. The returned list is ordered by gateway Amazon Resource Name (ARN),List,,,
77,ListLocalDisks,Grants permission to get a list of the gateway's local disks,List,gateway*,,
78,ListTagsForResource,Grants permission to get the tags that have been added to the specified resource,List,gateway,,
79,ListTagsForResource,Grants permission to get the tags that have been added to the specified resource,List,share,,
80,ListTagsForResource,Grants permission to get the tags that have been added to the specified resource,List,tape,,
81,ListTagsForResource,Grants permission to get the tags that have been added to the specified resource,List,volume,,
82,ListTapePools,Grants permission to list tape pools owned by your AWS account,List,tapepool*,,
83,ListTapes,Grants permission to list virtual tapes in your virtual tape library (VTL) and your virtual tape shelf (VTS),List,tape*,,
84,ListVolumeInitiators,Grants permission to list iSCSI initiators that are connected to a volume,List,volume*,,
85,ListVolumeRecoveryPoints,Grants permission to list the recovery points for a specified gateway,List,gateway*,,
86,ListVolumes,Grants permission to list the iSCSI stored volumes of a gateway,List,gateway*,,
87,NotifyWhenUploaded,Grants permission to send you a notification through CloudWatch Events when all files written to your NFS file share have been uploaded to Amazon S3,Write,share*,,
88,RefreshCache,Grants permission to refresh the cache for the specified file share,Write,share*,,
89,RemoveTagsFromResource,Grants permission to remove one or more tags from the specified resource,Tagging,gateway,,
90,RemoveTagsFromResource,Grants permission to remove one or more tags from the specified resource,Tagging,share,,
91,RemoveTagsFromResource,Grants permission to remove one or more tags from the specified resource,Tagging,tape,,
92,RemoveTagsFromResource,Grants permission to remove one or more tags from the specified resource,Tagging,volume,,
93,RemoveTagsFromResource,Grants permission to remove one or more tags from the specified resource,Tagging,,aws:TagKeys,
94,ResetCache,Grants permission to reset all cache disks that have encountered a error and makes the disks available for reconfiguration as cache storage,Write,gateway*,,
95,RetrieveTapeArchive,Grants permission to retrieve an archived virtual tape from the virtual tape shelf (VTS) to a gateway-VTL,Write,gateway*,,
96,RetrieveTapeArchive,Grants permission to retrieve an archived virtual tape from the virtual tape shelf (VTS) to a gateway-VTL,Write,tape*,,
97,RetrieveTapeRecoveryPoint,Grants permission to retrieve the recovery point for the specified virtual tape,Write,gateway*,,
98,RetrieveTapeRecoveryPoint,Grants permission to retrieve the recovery point for the specified virtual tape,Write,tape*,,
99,SetLocalConsolePassword,Grants permission to set the password for your VM local console,Write,gateway*,,
100,SetSMBGuestPassword,Grants permission to set the password for SMB Guest user,Write,gateway*,,
101,ShutdownGateway,Grants permission to shut down a gateway,Write,gateway*,,
102,StartAvailabilityMonitorTest,Grants permission to start a test that verifies that the specified gateway is configured for High Availability monitoring in your host environment,Write,gateway*,,
103,StartGateway,Grants permission to start a gateway that you previously shut down,Write,gateway*,,
104,UpdateAutomaticTapeCreationPolicy,Grants permission to update the automatic tape creation policy configured on a gateway-VTL,Write,gateway*,,
105,UpdateAutomaticTapeCreationPolicy,Grants permission to update the automatic tape creation policy configured on a gateway-VTL,Write,tapepool*,,
106,UpdateBandwidthRateLimit,Grants permission to update the bandwidth rate limits of a gateway,Write,gateway*,,
107,UpdateBandwidthRateLimitSchedule,Grants permission to update the bandwidth rate limit schedule of a gateway,Write,gateway*,,
108,UpdateChapCredentials,Grants permission to update the Challenge-Handshake Authentication Protocol (CHAP) credentials for a specified iSCSI target,Write,target*,,
109,UpdateFileSystemAssociation,Grants permission to update a file system association,Write,fs-association*,,
110,UpdateGatewayInformation,"Grants permission to update a gateway's metadata, which includes the gateway's name and time zone",Write,gateway*,,
111,UpdateGatewaySoftwareNow,Grants permission to update the gateway virtual machine (VM) software,Write,gateway*,,
112,UpdateMaintenanceStartTime,"Grants permission to update a gateway's weekly maintenance start time information, including day and time of the week. The maintenance time is the time in your gateway's time zone",Write,gateway*,,
113,UpdateNFSFileShare,Grants permission to update a NFS file share,Write,share*,,
114,UpdateSMBFileShare,Grants permission to update a SMB file share,Write,share*,,
115,UpdateSMBFileShareVisibility,Grants permission to update whether the shares on a gateway are visible in a net view or browse list,Write,gateway*,,
116,UpdateSMBLocalGroups,Grants permission to update the list of Active Directory users and groups that have special permissions for SMB file shares on the gateway,Write,gateway*,,
117,UpdateSMBSecurityStrategy,Grants permission to update the SMB security strategy on a file gateway,Write,gateway*,,
118,UpdateSnapshotSchedule,Grants permission to update a snapshot schedule configured for a gateway volume,Write,volume*,,
119,UpdateVTLDeviceType,Grants permission to update the type of medium changer in a gateway-VTL,Write,device*,,
